Provider,Beneficiaries_Count,Claims_Count,RenalDiseaseIndicator,ChronicCond_Alzheimer,ChronicCond_Heartfailure,ChronicCond_KidneyDisease,ChronicCond_Cancer,ChronicCond_ObstrPulmonary,ChronicCond_Depression,ChronicCond_Diabetes,ChronicCond_IschemicHeart,ChronicCond_Osteoporasis,ChronicCond_rheumatoidarthritis,ChronicCond_stroke,is_inpatient,is_dead,is_claimcode,is_groupcode,is_deductible,ClaimPeriod_greater_DaysAdmitted,IPAnnualReimbursementAmt,IPAnnualDeductibleAmt,OPAnnualReimbursementAmt,OPAnnualDeductibleAmt,InscClaimAmtReimbursed,DeductibleAmtPaid,Age,Days_Admitted,Diseases_Count,Total_Physicians,Total_ClaimCodes,Total_ProcedureCodes,Claim_Period,PotentialFraud
PRV51121,7,7,1,3,2,5,1,1,2,5,7,3,2,0,6,1,6,6,7,0,16607.14285714286,1220.5714285714287,5070.0,1382.857142857143,11582.857142857143,915.4285714285714,66.42857142857143,5.571428571428571,4.428571428571429,2.142857142857143,6.714285714285714,0.7142857142857143,5.571428571428571,0
PRV51122,7,7,1,2,3,1,1,2,3,4,3,0,1,0,0,0,0,0,7,0,1005.7142857142857,152.57142857142858,3861.4285714285716,1172.857142857143,160.0,0.0,66.71428571428571,0.0,2.857142857142857,2.0,2.0,0.0,0.0,0
PRV51123,28,31,7,14,19,12,1,12,14,23,23,4,10,1,2,0,9,2,31,6,3292.5806451612902,585.6774193548387,4735.1612903225805,1222.9032258064517,868.0645161290323,70.19354838709677,69.0,0.16129032258064516,4.290322580645161,1.5483870967741935,3.5161290322580645,0.03225806451612903,2.4838709677419355,0
PRV51125,32,48,8,19,28,24,5,11,18,36,35,10,13,10,12,0,20,12,48,4,6520.416666666667,778.75,2234.375,577.2916666666666,2735.625,272.8333333333333,70.5,1.0833333333333333,4.354166666666667,1.5208333333333333,3.7916666666666665,0.20833333333333334,2.4791666666666665,0
PRV51126,14,20,10,12,18,13,1,8,11,15,20,9,4,2,20,0,20,20,20,0,18870.0,2453.0,6082.5,1647.5,8850.0,1068.0,69.9,6.5,5.65,1.65,8.05,0.7,6.5,1
PRV51128,38,50,6,21,33,24,18,17,22,36,38,21,15,5,5,0,18,5,50,8,9700.8,811.68,2007.2,625.4,2044.4,106.8,68.18,0.64,5.0,1.66,3.9,0.06,2.34,0
PRV51129,65,96,20,36,53,37,13,24,37,66,81,24,24,7,0,0,12,0,96,11,4439.791666666667,445.0,2546.9791666666665,588.0208333333334,238.75,5.0,73.52083333333333,0.0,4.1875,1.53125,2.65625,0.0,1.3541666666666667,0
PRV51130,7,7,1,2,4,3,1,3,6,2,6,0,3,3,0,0,4,0,7,1,2865.714285714286,600.5714285714286,1795.7142857142858,868.5714285714286,710.0,0.0,61.857142857142854,0.0,4.714285714285714,1.5714285714285714,2.857142857142857,0.0,2.857142857142857,0
PRV51131,8,8,2,3,3,3,1,3,4,7,5,1,2,1,0,0,0,0,8,0,3752.5,667.5,973.75,332.5,145.0,8.75,74.375,0.0,4.125,1.5,3.875,0.0,0.0,0
PRV51132,6,8,0,1,3,3,0,0,1,4,4,3,0,0,1,0,2,1,8,2,875.0,267.0,1133.75,692.5,666.25,133.5,73.875,0.5,2.375,1.625,2.375,0.125,1.75,0
PRV51134,12,15,4,10,9,7,1,5,8,10,9,2,4,0,0,0,5,0,15,2,2164.6666666666665,284.8,7354.0,1463.3333333333333,507.3333333333333,5.333333333333333,63.53333333333333,0.0,4.333333333333333,1.2,2.0,0.0,2.6666666666666665,0
PRV51135,2,5,0,0,1,1,4,5,0,1,5,4,0,0,0,0,1,0,5,0,800.0,213.6,364.0,96.0,60.0,0.0,67.4,0.0,4.2,1.6,1.8,0.0,0.0,0
PRV51136,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,20000.0,1068.0,400.0,220.0,20000.0,1068.0,71.0,2.0,2.0,2.0,9.0,2.0,2.0,0
PRV51137,51,55,6,22,38,18,9,19,24,46,42,24,22,2,1,1,6,1,55,3,4284.363636363636,606.5454545454545,1896.5454545454545,599.6363636363636,291.8181818181818,24.509090909090908,71.94545454545455,0.12727272727272726,4.836363636363636,1.6545454545454545,2.8363636363636364,0.01818181818181818,0.2,0
PRV51138,21,26,5,6,17,8,4,6,11,9,20,9,10,2,1,0,4,1,26,3,7255.384615384615,698.3076923076923,1672.3076923076924,421.15384615384613,516.5384615384615,41.07692307692308,72.46153846153847,0.038461538461538464,3.923076923076923,1.6538461538461537,2.8076923076923075,0.038461538461538464,1.5384615384615385,0
PRV51139,42,43,9,15,26,16,7,12,24,33,32,12,8,3,7,0,15,7,43,6,4144.418604651163,521.5813953488372,2857.906976744186,716.7441860465116,1222.7906976744187,174.7906976744186,74.32558139534883,0.627906976744186,4.372093023255814,1.5116279069767442,3.441860465116279,0.023255813953488372,2.4651162790697674,0
PRV51140,394,487,91,184,295,187,74,158,202,349,359,148,156,51,47,0,122,47,486,60,5292.525667351129,656.4681724845996,2471.3141683778235,697.4743326488706,930.4517453798768,103.52772073921972,72.85010266940452,0.5811088295687885,4.441478439425051,1.5585215605749487,3.1396303901437372,0.0513347022587269,2.1047227926078027,0
PRV51141,37,71,13,18,36,19,7,18,26,46,43,13,14,5,0,0,20,0,71,11,4550.704225352113,300.84507042253523,1347.1830985915492,407.46478873239437,274.50704225352115,2.3943661971830985,74.50704225352112,0.0,3.4507042253521125,1.5492957746478873,2.9295774647887325,0.0,1.732394366197183,0
PRV51142,38,51,12,17,33,22,6,14,18,33,41,14,7,8,7,0,14,7,51,5,6310.196078431372,732.9411764705883,2528.0392156862745,683.5294117647059,2050.392156862745,147.76470588235293,72.84313725490196,1.0196078431372548,4.176470588235294,1.5098039215686274,3.0588235294117645,0.11764705882352941,1.9215686274509804,0
PRV51143,68,77,11,33,45,25,13,19,27,44,44,24,18,4,0,1,17,0,77,10,4543.116883116883,443.84415584415586,1568.8311688311687,467.14285714285717,265.5844155844156,4.545454545454546,72.15584415584415,0.0,3.844155844155844,1.4025974025974026,2.5714285714285716,0.0,0.987012987012987,0
PRV51144,29,30,1,11,15,10,8,7,13,18,24,11,9,1,4,1,9,4,30,3,4097.666666666667,391.6,2092.6666666666665,573.0,2040.6666666666667,149.73333333333332,76.6,0.6666666666666666,4.233333333333333,1.7,3.2,0.1,1.8,0
PRV51145,161,202,48,103,136,105,41,83,91,149,164,70,71,34,161,1,170,161,197,4,16146.18811881188,1559.7623762376238,1350.7920792079208,420.0,7952.227722772277,825.4851485148515,73.04950495049505,4.732673267326732,5.183168316831683,1.608910891089109,6.856435643564357,0.6435643564356436,4.900990099009901,1
PRV51146,334,352,71,140,230,169,63,131,152,250,285,128,116,38,162,4,202,162,350,29,9420.681818181818,1022.3579545454545,2211.903409090909,651.5056818181819,4775.3125,487.6988636363636,74.08238636363636,2.3238636363636362,4.8352272727272725,1.6676136363636365,5.0539772727272725,0.3181818181818182,3.4232954545454546,1
PRV51147,32,32,4,10,18,12,4,7,12,22,18,8,5,1,0,0,12,0,32,4,3880.0,400.5,2430.9375,646.875,276.875,6.5625,71.59375,0.0,3.65625,1.5625,2.65625,0.0,2.5,0
PRV51148,263,330,82,111,195,135,59,94,141,227,253,108,103,31,34,0,95,34,329,47,4914.515151515152,517.2363636363636,2557.3636363636365,752.1212121212121,1480.7878787878788,109.98181818181818,73.5909090909091,0.41515151515151516,4.415151515151515,1.6272727272727272,3.3727272727272726,0.09393939393939393,1.8484848484848484,1
PRV51149,136,148,41,65,105,91,19,71,76,111,122,62,54,25,116,0,120,116,148,4,14534.18918918919,1548.918918918919,2759.864864864865,761.6216216216217,7572.1621621621625,837.5540540540541,71.66891891891892,4.398648648648648,5.412162162162162,1.587837837837838,6.925675675675675,0.5608108108108109,4.6891891891891895,1
PRV51151,225,233,55,106,139,105,35,86,116,160,179,70,71,26,22,1,61,22,232,25,5334.50643776824,692.7381974248927,2602.489270386266,779.0128755364807,863.9484978540772,99.99141630901288,73.49356223175965,0.3948497854077253,4.690987124463519,1.55793991416309,3.1502145922746783,0.060085836909871244,1.6952789699570816,0
PRV51152,39,83,16,41,46,43,1,31,48,63,56,22,25,13,0,0,24,0,83,15,4607.951807228916,527.566265060241,2278.0722891566265,681.2048192771084,310.48192771084337,6.024096385542169,73.33734939759036,0.0,4.686746987951807,1.4939759036144578,2.6867469879518073,0.0,1.7228915662650603,0
PRV51153,83,87,14,29,49,33,11,28,48,59,63,30,28,7,4,2,18,4,87,9,7159.080459770115,587.6781609195402,1649.8850574712644,477.35632183908046,821.7241379310345,56.3448275862069,72.58620689655173,0.40229885057471265,4.425287356321839,1.5402298850574712,2.7471264367816093,0.05747126436781609,1.4022988505747127,0
PRV51154,147,161,29,66,98,57,23,48,76,111,106,57,60,18,0,1,31,0,161,14,3420.6832298136646,406.50931677018633,2089.503105590062,581.2422360248447,284.16149068322983,4.906832298136646,74.54658385093168,0.0,4.472049689440993,1.6273291925465838,2.472049689440994,0.0,1.3229813664596273,0
PRV51155,110,115,19,52,61,36,20,31,46,76,76,31,34,10,0,1,16,0,115,12,4628.782608695652,423.96521739130435,1714.0,437.6521739130435,228.95652173913044,1.391304347826087,72.92173913043479,0.0,4.113043478260869,1.1391304347826088,2.591304347826087,0.0,1.0434782608695652,0
PRV51156,425,542,91,189,296,186,79,178,220,361,387,172,172,43,0,1,97,0,542,66,4754.354243542435,476.0369003690037,2352.361623616236,671.1439114391144,259.48339483394835,3.1734317343173433,73.33763837638377,0.0,4.212177121771218,1.6199261992619927,2.474169741697417,0.0,1.367158671586716,0
PRV51159,506,569,96,230,310,211,92,177,233,389,411,182,173,63,65,3,157,65,569,59,5588.945518453427,676.6115992970123,2153.3567662565906,575.5114235500879,1402.091388400703,123.81370826010544,74.0,0.6432337434094904,4.3427065026362035,1.5571177504393674,3.0984182776801408,0.07381370826010544,1.7398945518453428,1
PRV51160,110,114,25,53,81,70,28,58,52,86,86,45,43,23,90,0,95,90,114,3,14306.842105263158,1529.017543859649,1838.859649122807,566.8421052631579,7649.298245614035,843.3333333333334,73.44736842105263,4.464912280701754,5.482456140350878,1.7456140350877194,6.868421052631579,0.5877192982456141,4.87719298245614,0
PRV51164,334,391,82,131,238,152,51,124,174,260,299,118,121,40,41,0,116,41,391,40,5663.657289002557,641.6368286445013,2515.6010230179027,726.0358056265985,1424.5012787723786,113.93350383631713,73.11253196930946,0.659846547314578,4.368286445012788,1.5473145780051152,3.104859335038363,0.06649616368286446,1.659846547314578,0
PRV51165,97,98,19,42,53,41,11,30,43,68,70,34,21,14,26,0,43,26,98,6,6605.6122448979595,655.5102040816327,2340.408163265306,657.8571428571429,3364.285714285714,286.61224489795916,75.06122448979592,1.7448979591836735,4.357142857142857,1.6734693877551021,4.285714285714286,0.2653061224489796,2.4489795918367347,0
PRV51166,5,5,0,1,3,1,1,1,1,5,2,1,3,0,1,0,2,1,5,0,7200.0,427.2,2602.0,650.0,4974.0,213.6,71.4,3.2,3.8,1.4,3.6,0.2,3.2,0
PRV51167,182,190,29,80,105,74,34,57,81,139,151,54,53,13,0,1,36,0,190,22,4541.8421052631575,471.09473684210525,1847.4736842105262,587.9473684210526,273.57894736842104,2.1578947368421053,74.18947368421053,0.0,4.426315789473684,1.5789473684210527,2.7157894736842105,0.0,1.7421052631578948,0
PRV51168,86,87,14,38,53,31,11,24,33,58,68,31,31,6,9,1,23,9,87,3,4970.574712643678,527.8620689655172,2257.1264367816093,573.9080459770115,924.9425287356322,112.4367816091954,73.37931034482759,0.5402298850574713,4.413793103448276,1.5747126436781609,2.8045977011494254,0.06896551724137931,0.7701149425287356,0
PRV51169,74,77,18,32,44,33,9,20,36,52,53,31,24,10,0,0,17,0,77,12,3497.012987012987,455.94805194805195,3164.025974025974,873.2467532467532,251.6883116883117,0.6493506493506493,74.68831168831169,0.0,4.467532467532467,1.4675324675324675,2.74025974025974,0.0,1.4935064935064934,0
PRV51170,16,16,4,8,9,8,1,9,8,14,10,5,8,3,8,0,8,8,16,0,14669.375,1393.25,1305.625,362.5,9113.75,534.0,72.8125,3.125,5.1875,1.5,5.5,0.5,3.125,1
PRV51171,59,59,12,23,39,29,9,19,22,40,42,19,14,7,0,0,9,0,59,10,5506.271186440678,624.3389830508474,2405.2542372881358,796.1016949152543,234.23728813559322,3.389830508474576,72.88135593220339,0.0,4.4576271186440675,1.4915254237288136,2.6440677966101696,0.0,1.576271186440678,0
PRV51173,21,22,6,6,10,8,2,6,11,18,11,3,8,3,7,0,8,7,22,2,9195.454545454546,922.3636363636364,4183.181818181818,1070.4545454545455,4376.818181818182,348.90909090909093,73.04545454545455,2.5,3.909090909090909,1.6818181818181819,4.045454545454546,0.36363636363636365,4.318181818181818,1
PRV51175,39,41,12,22,27,20,6,11,21,27,35,6,14,5,0,0,8,0,41,5,3824.390243902439,468.8780487804878,1798.0487804878048,558.0487804878048,235.3658536585366,2.1951219512195124,71.46341463414635,0.0,4.7317073170731705,1.4146341463414633,2.5365853658536586,0.0,0.6585365853658537,0
PRV51176,399,445,101,194,263,176,60,138,202,312,341,155,131,52,0,2,84,0,445,66,4759.258426966292,482.9752808988764,2873.303370786517,826.561797752809,328.0449438202247,1.9550561797752808,72.88764044943821,0.0,4.548314606741573,1.550561797752809,2.5213483146067417,0.0,2.0651685393258425,0
PRV51178,64,65,11,31,44,32,10,28,27,42,46,21,17,6,34,0,38,34,65,3,13125.23076923077,1390.7692307692307,2757.076923076923,759.8461538461538,6633.538461538462,563.1076923076923,71.01538461538462,4.1692307692307695,4.676923076923077,1.5538461538461539,5.476923076923077,0.4153846153846154,4.523076923076923,1
PRV51179,26,26,5,12,15,12,2,8,12,15,13,7,10,3,0,0,4,0,26,2,7808.461538461538,492.9230769230769,2876.923076923077,657.3076923076923,192.30769230769232,0.0,70.26923076923077,0.0,4.1923076923076925,1.5769230769230769,3.230769230769231,0.0,0.8076923076923077,0
PRV51180,86,129,19,46,78,57,12,42,51,83,93,52,44,11,2,0,28,2,129,21,3145.3488372093025,480.1860465116279,2314.263565891473,621.3178294573644,730.5426356589147,18.728682170542637,73.86821705426357,0.023255813953488372,4.410852713178294,1.1627906976744187,2.7364341085271318,0.007751937984496124,1.6124031007751938,0
PRV51181,10,10,2,4,6,4,2,4,4,8,8,1,4,2,0,1,1,0,10,3,11294.0,854.4,1753.0,774.0,215.0,0.0,77.4,0.0,4.7,1.7,1.9,0.0,2.6,0
PRV51183,105,113,23,36,65,52,15,39,55,81,85,38,37,17,41,1,59,41,112,11,8677.699115044248,878.9734513274336,2261.504424778761,611.858407079646,3148.5840707964603,378.6725663716814,73.28318584070796,1.6902654867256637,4.601769911504425,1.5575221238938053,4.380530973451328,0.21238938053097345,2.504424778761062,0
PRV51185,8,8,1,2,4,3,1,1,3,6,4,2,4,1,0,0,1,0,8,0,1805.0,400.5,1481.25,856.25,198.75,0.0,72.75,0.0,3.875,1.75,2.0,0.0,0.0,0
PRV51186,2,2,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,2,0,0.0,0.0,140.0,45.0,50.0,0.0,74.5,0.0,3.0,1.5,4.0,0.0,0.0,0
PRV51189,51,56,4,14,33,18,8,11,24,35,31,20,12,5,0,0,13,0,56,5,4342.5,343.2857142857143,1620.892857142857,470.5357142857143,156.07142857142858,4.285714285714286,73.05357142857143,0.0,3.767857142857143,1.5,2.875,0.0,0.6071428571428571,0
PRV51190,64,66,13,32,42,26,14,24,36,41,50,21,27,4,3,0,23,3,66,5,2953.030303030303,315.030303030303,1981.2121212121212,652.2727272727273,595.6060606060606,53.54545454545455,73.45454545454545,0.16666666666666666,4.803030303030303,1.5606060606060606,2.5454545454545454,0.030303030303030304,0.6060606060606061,0
PRV51191,30,32,8,11,13,11,4,6,11,19,22,13,5,2,0,0,9,0,32,6,3320.625,433.875,2737.5,863.125,343.4375,2.8125,71.15625,0.0,3.65625,1.6875,2.71875,0.0,3.15625,0
PRV51194,9,9,0,4,4,2,1,3,4,6,4,2,2,0,2,0,3,2,9,0,3560.0,474.6666666666667,1135.5555555555557,415.55555555555554,2060.0,237.33333333333334,72.44444444444444,0.6666666666666666,3.5555555555555554,1.6666666666666667,3.6666666666666665,0.1111111111111111,0.6666666666666666,0
PRV51196,432,720,117,244,384,252,106,205,289,501,544,202,235,64,0,3,144,0,720,85,3670.3055555555557,455.81666666666666,2181.8194444444443,662.8333333333334,273.69444444444446,2.4305555555555554,74.73194444444445,0.0,4.2027777777777775,1.1736111111111112,2.6458333333333335,0.0,1.4027777777777777,0
PRV51198,3,6,0,0,1,0,1,1,2,4,1,0,1,0,0,0,0,0,6,0,2361.6666666666665,356.0,628.3333333333334,626.6666666666666,60.0,5.0,78.83333333333333,0.0,1.8333333333333333,2.0,1.6666666666666667,0.0,0.0,0
PRV51200,16,19,5,7,13,2,3,5,8,14,17,11,5,1,0,0,2,0,19,2,2652.6315789473683,353.05263157894734,1578.9473684210527,534.2105263157895,232.6315789473684,0.0,70.42105263157895,0.0,4.526315789473684,1.6842105263157894,3.0,0.0,1.5789473684210527,0
PRV51201,41,45,10,17,28,20,5,14,15,32,34,16,12,3,0,0,5,0,45,6,7034.222222222223,883.7333333333333,2593.777777777778,701.5555555555555,236.88888888888889,1.1111111111111112,73.46666666666667,0.0,4.355555555555555,1.4444444444444444,2.6666666666666665,0.0,0.9777777777777777,0
PRV51202,12,12,3,7,8,4,1,1,3,9,10,3,4,0,0,0,2,0,12,3,5002.5,267.0,7299.166666666667,1990.0,417.5,0.0,70.08333333333333,0.0,4.166666666666667,1.5833333333333333,2.0,0.0,3.6666666666666665,0
PRV51203,20,21,6,8,12,6,6,3,7,14,15,5,7,3,0,0,8,0,21,2,4085.714285714286,305.14285714285717,3174.7619047619046,952.8571428571429,730.4761904761905,3.8095238095238093,66.42857142857143,0.0,4.095238095238095,1.4285714285714286,2.380952380952381,0.0,1.2380952380952381,0
PRV51204,398,499,82,177,269,181,74,131,195,324,362,165,151,48,0,5,85,0,499,63,4828.356713426853,555.7675350701403,2439.438877755511,689.8597194388777,310.9819639278557,1.2024048096192386,72.84569138276554,0.0,4.162324649298597,1.535070140280561,2.5871743486973946,0.0,1.6673346693386772,0
PRV51205,10,10,2,3,4,5,3,4,3,6,6,5,4,0,0,0,3,0,10,1,4000.0,427.2,3035.0,1051.0,466.0,7.0,74.9,0.0,4.3,1.4,2.9,0.0,2.0,0
PRV51206,10,10,2,3,7,5,1,3,6,7,6,5,4,0,0,0,3,0,10,2,13962.0,534.0,1857.0,439.0,156.0,0.0,74.6,0.0,4.7,1.6,2.1,0.0,0.6,0
PRV51207,3,3,1,2,2,1,1,1,1,1,2,1,0,1,3,0,3,3,3,0,47493.333333333336,2492.0,583.3333333333334,30.0,17000.0,1068.0,69.66666666666667,14.0,4.333333333333333,2.3333333333333335,7.666666666666667,1.0,14.0,0
PRV51209,38,42,4,15,27,12,4,16,20,25,29,18,14,6,0,0,7,0,42,4,3284.5238095238096,584.8571428571429,2213.095238095238,625.952380952381,235.95238095238096,4.0476190476190474,73.66666666666667,0.0,4.428571428571429,1.3095238095238095,2.4761904761904763,0.0,0.8333333333333334,0
PRV51210,9,9,1,4,4,2,2,2,3,7,5,2,0,0,0,0,1,0,9,0,1351.111111111111,356.0,2210.0,426.6666666666667,321.1111111111111,0.0,80.66666666666667,0.0,3.4444444444444446,1.5555555555555556,1.8888888888888888,0.0,0.0,0
PRV51211,2,2,0,2,1,0,1,1,1,0,1,0,1,0,0,0,0,0,2,0,0.0,0.0,1390.0,495.0,50.0,0.0,70.5,0.0,4.0,2.0,2.0,0.0,0.0,0
PRV51212,15,15,2,5,7,8,3,5,7,13,13,6,8,1,0,0,2,0,15,2,6700.0,772.0,2342.0,526.0,417.3333333333333,4.666666666666667,71.66666666666667,0.0,5.066666666666666,1.8666666666666667,3.466666666666667,0.0,1.9333333333333333,0
PRV51213,2,2,0,0,0,0,0,2,0,1,2,1,1,0,0,0,0,0,2,0,0.0,0.0,1140.0,110.0,25.0,0.0,73.5,0.0,3.5,1.5,2.0,0.0,0.0,0
PRV51214,8,8,3,4,4,3,0,2,7,4,7,2,1,1,0,0,2,0,8,2,6503.75,934.5,1577.5,853.75,400.0,0.0,70.125,0.0,4.375,1.5,4.125,0.0,0.75,0
PRV51215,10,10,1,2,7,3,0,3,5,7,9,1,2,2,0,0,2,0,10,1,5420.0,427.2,3785.0,863.0,161.0,0.0,80.8,0.0,4.1,1.0,2.3,0.0,0.7,0
PRV51216,66,71,12,24,36,26,13,21,29,51,52,24,20,5,0,1,10,0,71,8,3978.450704225352,502.4788732394366,3461.2676056338028,930.0,219.1549295774648,8.028169014084508,73.3943661971831,0.0,4.23943661971831,1.380281690140845,2.4225352112676055,0.0,1.8309859154929577,0
PRV51217,5,5,3,3,2,2,0,1,2,2,3,1,1,0,0,0,0,0,5,1,0.0,0.0,5594.0,1560.0,586.0,0.0,71.0,0.0,3.4,1.2,2.2,0.0,4.0,0
PRV51218,7,7,1,3,3,3,2,1,3,1,5,2,1,0,0,0,1,0,7,0,585.7142857142857,152.57142857142858,511.42857142857144,251.42857142857142,74.28571428571429,0.0,63.0,0.0,3.4285714285714284,1.5714285714285714,2.2857142857142856,0.0,0.0,0
PRV51219,8,8,2,3,4,6,1,3,4,4,6,1,3,0,0,0,3,0,8,1,390.0,267.0,1485.0,200.0,666.25,0.0,71.25,0.0,4.375,1.25,2.125,0.0,2.5,0
PRV51221,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0.0,0.0,240.0,150.0,70.0,0.0,80.0,0.0,5.0,1.0,1.0,0.0,0.0,0
PRV51222,3,5,3,0,3,3,0,0,3,4,1,0,3,0,0,0,0,0,5,0,24600.0,640.8,1882.0,300.0,172.0,0.0,75.6,0.0,3.4,1.6,2.2,0.0,0.0,0
PRV51224,7,7,0,3,5,3,1,2,3,3,2,2,3,1,0,0,3,0,7,0,2828.5714285714284,2019.4285714285713,1711.4285714285713,248.57142857142858,447.14285714285717,0.0,76.14285714285714,0.0,4.0,1.2857142857142858,2.142857142857143,0.0,0.0,0
PRV51225,8,8,0,1,3,1,1,1,2,5,6,5,2,0,0,0,1,0,8,0,4530.0,400.5,1111.25,543.75,148.75,0.0,74.125,0.0,3.375,1.375,2.25,0.0,0.0,0
PRV51226,19,20,3,4,13,5,4,5,6,13,16,6,3,1,0,0,1,0,20,1,1020.0,213.6,1575.5,430.5,371.5,13.5,75.7,0.0,3.8,1.75,2.5,0.0,1.0,0
PRV51228,5,5,0,0,1,1,2,0,1,3,3,1,2,0,0,0,0,0,5,0,10248.0,427.2,456.0,412.0,86.0,14.0,69.4,0.0,2.8,2.0,3.6,0.0,0.0,0
PRV51229,44,47,8,23,23,12,7,14,13,28,32,11,15,6,0,0,10,0,47,5,2458.936170212766,340.8510638297872,1232.5531914893618,381.48936170212767,264.0425531914894,2.3404255319148937,73.04255319148936,0.0,3.9148936170212765,1.574468085106383,2.25531914893617,0.0,1.2127659574468086,0
PRV51230,30,30,7,9,20,16,5,13,13,21,24,7,12,4,0,0,5,0,30,2,7698.0,783.2,2307.6666666666665,679.3333333333334,416.3333333333333,0.0,70.36666666666666,0.0,4.8,1.6,2.5,0.0,1.0,0
PRV51231,2,2,1,1,2,2,0,2,0,1,2,1,0,0,2,0,2,2,2,0,28000.0,2670.0,1895.0,110.0,8000.0,1068.0,69.5,9.5,5.5,2.0,7.5,2.0,9.5,0
PRV51232,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,1,1,0,38360.0,4272.0,3990.0,1200.0,26000.0,1068.0,90.0,9.0,7.0,3.0,9.0,1.0,9.0,0
PRV51233,3,3,0,2,1,0,1,0,3,1,2,0,0,0,3,0,3,3,3,0,12673.333333333334,1780.0,623.3333333333334,540.0,9000.0,1068.0,67.66666666666667,4.333333333333333,3.3333333333333335,1.6666666666666667,5.666666666666667,0.6666666666666666,4.333333333333333,0
PRV51234,5,5,0,2,1,1,0,2,1,4,3,1,3,0,5,0,5,5,5,0,10802.0,1495.2,850.0,202.0,5800.0,1068.0,71.2,8.2,3.6,2.2,8.6,1.2,8.2,0
PRV51235,2,2,1,0,1,1,0,1,2,2,1,0,1,1,2,0,2,2,2,0,31400.0,2670.0,220.0,15.0,5000.0,1068.0,54.5,2.5,5.0,1.5,6.5,0.5,2.5,0
PRV51236,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,12100.0,1068.0,150.0,10.0,12000.0,1068.0,36.0,1.0,4.0,2.0,6.0,0.0,1.0,0
PRV51237,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,32000.0,3204.0,17640.0,3340.0,19000.0,1068.0,90.0,1.0,7.0,2.0,4.0,1.0,1.0,0
PRV51238,8,8,1,5,6,6,3,2,6,7,8,2,4,2,8,0,8,8,4,0,28575.0,1735.5,1385.0,372.5,16500.0,534.0,73.875,13.625,6.375,1.5,8.875,0.625,13.625,0
PRV51239,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,5000.0,1068.0,0.0,0.0,5000.0,1068.0,82.0,3.0,4.0,1.0,9.0,0.0,3.0,0
PRV51240,38,60,9,17,27,22,8,20,26,40,42,22,16,9,11,0,19,11,60,10,5468.333333333333,534.0,2261.3333333333335,414.8333333333333,1567.0,196.46666666666667,70.7,1.0166666666666666,4.15,1.6333333333333333,3.55,0.13333333333333333,2.95,0
